cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,clean,topic,sent_label,sent_score
UgyTkoQRUnx1ZoTNBUx4AaABAg,🤑👽🦸📟🥇🫥🌄🪞✌️🏋️🎩😌👃🛵❤️‍🔥🤙👋🦻🗣️👍🫁🦾🎤🕷️🎧⚖️🤳🏟️😅😎🎭💰💰💰💰💰💰💰🏆🏆🏆🏆🏆🏆🏆😂🙏,vor 2 Jahren,@DouglasMoon-w8n,UCZOYgCdFEZpQsShPZWm01hA,2,,https://yt3.ggpht.com/ytc/AIdro_nfSppLCD_p_SuXDmSdAE7-9-LGLur8qLGgVYoVEvclLtz-hcyf1aFDVF51ZCP_GaEGag=s88-c-k-c0x00ffffff-no-rj,False,False,1699701532.907469,🤑👽🦸📟🥇🫥🌄🪞✌️🏋️🎩😌👃🛵❤️‍🔥🤙👋🦻🗣️👍🫁🦾🎤🕷️🎧⚖️🤳🏟️😅😎🎭💰💰💰💰💰💰💰🏆🏆🏆🏆🏆🏆🏆😂🙏,8,joy,0.9983291029930115
UgxdRIKxJwZEW_jXUdJ4AaABAg,"Wow, Ai tech documentaries for grannies and papas  full of suspense, thriller and drama. I hope my uncle likes it, bc he still finds facebook the greatest tech of his days lol. At least it will help me when I talk to him about what I work/play with without feeling like talking advanced algebra to a 4y/o. (**Basilisk yawns**) 👾🥱",vor 2 Jahren (bearbeitet),@PaletaLee,UCSLYzXBMp_Jp4EP3JlYZfZw,2,,https://yt3.ggpht.com/ytc/AIdro_kBc2vmegOnGJ_4ZA22oSjRSj_GScvLC8ZaxObJBTLzo_TB=s88-c-k-c0x00ffffff-no-rj,False,False,1699701532.908845,wow ai tech documentaries for grannies and papas full of suspense thriller and drama i hope my uncle likes it bc he still finds facebook the greatest tech of his days lol at least it will help me when i talk to him about what i workplay with without feeling like talking advanced algebra to a 4yo basilisk yawns 👾🥱,0,joy,0.992638111114502
Ugze9CG6kQC0iDf7L_x4AaABAg,Great documentary.,vor 1 Jahr,@Rikmenda,UC-bP1FbPuJhvEH1Tv-_ouMA,0,,https://yt3.ggpht.com/ytc/AIdro_nG-WhtGrPmfR7TZ9XA3PfpIFcsQtqJISjJ6RgJt1yfASI=s88-c-k-c0x00ffffff-no-rj,False,False,1731323932.911415,great documentary,3,joy,0.9961254000663757
Ugx1lJzY6Q2dpSUxrwR4AaABAg,Scary,vor 2 Jahren,@SmartGadgetShow,UCKujQowTHU4QJ-sQIQFi_rg,0,,https://yt3.ggpht.com/YfVQmzBx-ETQDtpgpnnK8EurEEOm9iid2PyRF_FTk-nQtFRfAiC_DlCntBUvED4GbSipKRNiKg=s88-c-k-c0x00ffffff-no-rj,False,False,1699701532.912724,scary,13,fear,0.9957608580589294
UgxZSm_uSuutu6cYkwp4AaABAg,"Well the only. way I would  approve if the conciousness or our brain. could be transfered to some sort of an artificial brain, thank we could. be transfered to  a new body, the choices. could be, 1. ageless organic, 2. natural ageing  organic and 3. permanent artificial mechanic new body, but. we. would still be in the need of new. borns. so they. would be bringing. new  minds. to the. world",vor 2 Jahren (bearbeitet),@adelaluz,UCP1PHLIIzE_ixFZ_Ac7Ddfw,2,,https://yt3.ggpht.com/ytc/AIdro_nafrCdJUHdxCqeIOJF6-L0Wi8MBtKN9tHxZSBM3OYJsto=s88-c-k-c0x00ffffff-no-rj,False,False,1699701532.91389,well the only way i would approve if the conciousness or our brain could be transfered to some sort of an artificial brain thank we could be transfered to a new body the choices could be 1 ageless organic 2 natural ageing organic and 3 permanent artificial mechanic new body but we would still be in the need of new borns so they would be bringing new minds to the world,0,anticipation,0.8154126405715942
UgwaS7VbzvSw9jJwgqt4AaABAg,What they should have told us that then that fb has our mind file,vor 2 Jahren,@NicoleGarrow-br8zs,UCAxN0Nq02ER8xXy32xvn3Eg,0,,https://yt3.ggpht.com/ytc/AIdro_kFgGxM3aDBe2sjrvElqL8HYiQIcKxyeF6QF8z_b6y2RlZHraJr0i89ffz9uvpBtF7hrQ=s88-c-k-c0x00ffffff-no-rj,False,False,1699701532.914852,what they should have told us that then that fb has our mind file,0,disgust,0.7729436755180359
UgyjP747YwvNT5C1r314AaABAg,"And, does anyone know who is this guy together with Dr. Alysson Muotri,  playing with the spider robot driven by organoids?  I tried to find his name, but no result.",vor 2 Jahren,@elisg4040,UCbKmsVsUiXV6_H6UtTNW05Q,0,,https://yt3.ggpht.com/ytc/AIdro_mm4mNbMzw8C9e1WLwdF2iXd_8dNPhwgV0ivVSFaWU=s88-c-k-c0x00ffffff-no-rj,False,False,1699701532.91583,and does anyone know who is this guy together with dr alysson muotri playing with the spider robot driven by organoids i tried to find his name but no result,0,anticipation,0.845921516418457
Ugwh2HGNxdXE6vhLSAJ4AaABAg,Imagine unlocking immortality just to get taken out by an asteroid,vor 2 Jahren,@tonyl8533,UCdduuINt5VgDlcSyIGsVJ0w,0,,https://yt3.ggpht.com/ytc/AIdro_mTbCZHlOwkZ9K5Ol8cyecnMnpAIrGR-8i0bSQc470=s88-c-k-c0x00ffffff-no-rj,False,False,1699701532.916761,imagine unlocking immortality just to get taken out by an asteroid,5,sadness,0.9236127138137817
UgzamzNEkErCfpjH8A94AaABAg,Also no feeling or emotion pain or pleasure sounds like a horrible idea for me,vor 1 Jahr,@fredfred7652,UCeJZ9HdBxfKpFqU5UhHTRCA,0,,https://yt3.ggpht.com/0t7xctDJ0Fy59BJRU68uXpyf7zfx2TbwXg43KGGlWL1wAlUb2CMrJyLoee9JRtVJ6ttufLCN=s88-c-k-c0x00ffffff-no-rj,False,False,1731323932.917705,also no feeling or emotion pain or pleasure sounds like a horrible idea for me,-1,disgust,0.9599971771240234
UgwRHYAmhKf0vGNcQhJ4AaABAg,UPLOAD SEASON 4!!!!,vor 2 Jahren,@lucastostes9460,UCHPeelQmXQgEB5LQAtg3_IQ,0,,https://yt3.ggpht.com/ytc/AIdro_kQN0MIuskuUN4o1-EGkc-KTsv7t4r1Hth1BySCN-DwWF0=s88-c-k-c0x00ffffff-no-rj,False,False,1699701532.918672,upload season 4,3,anticipation,0.40251123905181885
UgwlApairejHWE05KNd4AaABAg,"So, the guy use of the laptop is not supplying the answers?",vor 2 Jahren,@happyw6317,UCuMsJATjtmaZYzxiCcaFW1Q,0,,https://yt3.ggpht.com/ytc/AIdro_ndcvfGMjJ5N0T9FGGljlW0MIasnhQ51n8SqWws3I87BZNWS8mHL02lh20MpWB32TlN3A=s88-c-k-c0x00ffffff-no-rj,False,False,1699701532.919582,so the guy use of the laptop is not supplying the answers,0,anger,0.848481297492981
UgzcQpmkCcvM1F6ggvZ4AaABAg,I don't  want  to live forever.  I want to  go to my creator and the sooner  the better,vor 2 Jahren,@gabrielwood9345,UCtJDZa7pxE2LJ24YLZide0Q,1,,https://yt3.ggpht.com/ytc/AIdro_nHKGtG6kqJeto6Y_AAFyDwLEBBYfoV9tH0Co_O1tQf6nytWH5bdjJNNXhuwkq6MaahnQ=s88-c-k-c0x00ffffff-no-rj,False,False,1699701532.921248,i dont want to live forever i want to go to my creator and the sooner the better,1,optimism,0.835205078125
UgzfK0iM6SnE4f92U-l4AaABAg,I say not zNever this is only for people that can’t ascend to higher demensions the ones that’ll be stuck the ones that are not the emulation of the creator,vor 2 Jahren,@sherisharden,UC7iPYxllht4HrAfeB51VpSg,1,,https://yt3.ggpht.com/TJ24q7D-LdFlXURCCSH0G4Nf9gYiKnw9Xxk48XBhLahR3qNxGPCer1VrhnI2WMhGn0BhwTR34Q=s88-c-k-c0x00ffffff-no-rj,False,False,1699701532.923239,i say not znever this is only for people that can’t ascend to higher demensions the ones that’ll be stuck the ones that are not the emulation of the creator,-1,disgust,0.47300589084625244
UgwMpA1gtGS9AK44rqt4AaABAg,Amen,vor 2 Jahren,@allfa-fp7rs,UCqfykSeGovKYyl-ax0ztTJw,0,,https://yt3.ggpht.com/8NRbWYhopNNE-xAwrW52l7tg4QIAOpwAyRUdiflNsMurz6_ofNy04449Ew81WJEQaIHqIqtKTA=s88-c-k-c0x00ffffff-no-rj,False,False,1699701533.339061,amen,12,optimism,0.8481971025466919
UgzUyY-F5dRH4irMH8p4AaABAg,52:36,vor 2 Jahren,@adullamministries,UC_mOreSFHopoaDAto4Ni9Dw,0,,https://yt3.ggpht.com/z8Vss5xXlicXBhtBF-v00timSx1X4m18nX26YdRvZFxHaLGWF9znwJiCTWRwHH3AYG6l9Hyh12E=s88-c-k-c0x00ffffff-no-rj,False,False,1699701533.340718,5236,2,anticipation,0.09894594550132751
Ugy70C7q8xHuP7gr-p14AaABAg,Can they still learn in classroom setting?,vor 2 Jahren,@l.sancho1553,UC1pumYLk5SM7SbrEDs9esig,0,,https://yt3.ggpht.com/pq3J4L0bA4cvEtJGlnXrvI_gy6vnapUhQsnkIYG2K6EkqcNkVPpaqmIT9X3eSrUB60PBXPk7=s88-c-k-c0x00ffffff-no-rj,False,False,1699701533.342114,can they still learn in classroom setting,0,anticipation,0.7975277304649353
Ugz3fweQs7tj_1sdxkZ4AaABAg,We already live forever.,vor 2 Jahren,@deeg_daddy,UCMNVnDNOga490Yyqhp3v0GA,0,,https://yt3.ggpht.com/ytc/AIdro_npz1UBZNVKSuAFuED12rR3011froCtWwMMfvNSgJ2NPA=s88-c-k-c0x00ffffff-no-rj,False,False,1699701533.345123,we already live forever,1,optimism,0.9451183676719666
UgybbDhboj_r6nnQhXZ4AaABAg,"before living forever with ai we should focus on live decent lifes here on hearth, but it looks like is not working...",vor 2 Jahren,@carloscasusoalvarez9997,UC0YSXwXIi0w0AlKYeTh7tkA,0,,https://yt3.ggpht.com/ytc/AIdro_liHO_ILQ6TwGFNF66m7ZO4h9-9KjlSyeNIqdknol1lldg=s88-c-k-c0x00ffffff-no-rj,False,False,1699701533.348789,before living forever with ai we should focus on live decent lifes here on hearth but it looks like is not working,0,sadness,0.9628757238388062
UgyT0H1ZvHslGasN0nl4AaABAg,Foundation and Earth by Issac Asimov.  Where is earth might become the quest.🌏,vor 1 Jahr,@marilynbables8071,UCtiH4j0u8v7s6zofavTeSaQ,0,,https://yt3.ggpht.com/ytc/AIdro_n-D5xrLdTzgUzbymldWr1dbHzeO2kVPPLaENKG4FE=s88-c-k-c0x00ffffff-no-rj,False,False,1731323933.351983,foundation and earth by issac asimov where is earth might become the quest🌏,-1,anticipation,0.8003787398338318
UgyIpzpElBk1V-qwx2J4AaABAg,Is that web3? The new internet,vor 1 Jahr (bearbeitet),@ZZ-df8fx,UCFfGGmHzoO6oD6dt7l967qQ,0,,https://yt3.ggpht.com/ytc/AIdro_mRRMq4hNHFoTDdtFzHgo_n0PsVaBf1SRXa0SvfBIgDMG9erjtndbJOE-c4q_arjuX7OA=s88-c-k-c0x00ffffff-no-rj,False,False,1731323933.354873,is that web3 the new internet,0,anticipation,0.8773064017295837
UgyAL2KNdRobUXG9PUt4AaABAg,This is scarry terminator,vor 2 Jahren,@christinamccarthy8683,UCrLnKwd5tx3bdv4ZZUrxUgg,0,,https://yt3.ggpht.com/ytc/AIdro_lYCXJ24s50TkSa9inIxo0halE4YuMaWxWQKP8UMro7kQo=s88-c-k-c0x00ffffff-no-rj,False,False,1699701533.357722,this is scarry terminator,3,disgust,0.19951343536376953
UgwDllA2q1txNlIJNNl4AaABAg,Brain cells in a dish? Cool!  Controlling  a robot?   Spooky. Frightening.  Appealing.  Like,vor 1 Jahr,@pauld.atkinson4842,UC0QI44YiTZJXm4lrtl9d-Iw,0,,https://yt3.ggpht.com/ytc/AIdro_kTPRvBReb2v80n0S2tTdMGDjfV7xVq7uyUl8G2b00=s88-c-k-c0x00ffffff-no-rj,False,False,1731323933.360228,brain cells in a dish cool controlling a robot spooky frightening appealing like,0,fear,0.9022855162620544
Ugw5UrwA5-9j_uoKKPt4AaABAg,"We speak of Ai as if we have a choice. We got here by making choices that we were able to adapt to. Some choices were just good luck. some choices appeared to make good sense at the time. If we chose to do nothing, we will go the way of the dinosauers, without a doubt. If we chose to explore a new path, it will be more exciting regardless of the outcome.",vor 1 Jahr,@Juanvaldez-u5j,UCaZUGgBUCWGwl-gDyGWL34g,0,,https://yt3.ggpht.com/ytc/AIdro_mXl5vEZetSFCfuG2B7_VLqc38fE5TVJMtL_CGIeMUbdXJf55quvy5KONcX81xCv66Llw=s88-c-k-c0x00ffffff-no-rj,False,False,1731323933.362172,we speak of ai as if we have a choice we got here by making choices that we were able to adapt to some choices were just good luck some choices appeared to make good sense at the time if we chose to do nothing we will go the way of the dinosauers without a doubt if we chose to explore a new path it will be more exciting regardless of the outcome,0,optimism,0.7475343346595764
Ugw8WGksmxMbiA0DoRR4AaABAg,O que pretende fazer com tanto robô tudo que é tipo estão querendo trocar pelos humanos,vor 1 Jahr,@adrianajosefa6203,UCDHy9lcDYQhOmhwLGFjhZMQ,0,,https://yt3.ggpht.com/ytc/AIdro_mIqpSRGXbHEr4qEdhQEqbkIu71VszVPnmOmF9kNA=s88-c-k-c0x00ffffff-no-rj,False,False,1731323933.363716,o que pretende fazer com tanto robô tudo que é tipo estão querendo trocar pelos humanos,10,disgust,0.4877861738204956
UgxkOxWuFr8BvebZbhN4AaABAg,Digimon! That's all i took from this.,vor 2 Jahren,@theunnaturalformula,UCnh9jjmjT0IIEPe_GAAmngg,0,,https://yt3.ggpht.com/SmEieX32mczgXNI35CBXftandAyi17vjrKIvkBOBUmILQf6wtH8bYZjiTGldhgXDet1fvnzE6w=s88-c-k-c0x00ffffff-no-rj,False,False,1699701533.365073,digimon thats all i took from this,2,anticipation,0.4822006821632385
Ugym7PzHPqVypsSpdhx4AaABAg,How can we think that immortality is possible? With all your respect do we not throw away that which is absolute already?  Question to the futuristic me.,vor 2 Jahren,@inferop8838,UC45YRB9LZ0xoLlHYq9XfRvQ,0,,https://yt3.ggpht.com/ytc/AIdro_n-Ng8-AIlE-UT-Mpkzki-M8xlXy28oUUHuWf6ZISw=s88-c-k-c0x00ffffff-no-rj,False,False,1699701533.366398,how can we think that immortality is possible with all your respect do we not throw away that which is absolute already question to the futuristic me,5,anticipation,0.8986994624137878
UgwHV-IctDUDU-kjBZ14AaABAg,"i say we domt know how good we have it. ,we lucky to live on the beautiful earth like if u really think about it theres life everywhere an basically NO were in space and whatbwe do we fight, hate an destroy her gaia!!!!! 

all the beautiful places i wont get to see. i lucky enough ti have internet to see mother nature but to actually live it , is how we should be living.",vor 1 Jahr,@txboy112233,UCiRdtMaAd9NYYplM7KZA6GQ,0,,https://yt3.ggpht.com/ytc/AIdro_lPgmjSwx1bUoiRfgHs5lFzqr665z-WNI2XL7e6_kQNOe0=s88-c-k-c0x00ffffff-no-rj,False,False,1731323933.367337,i say we domt know how good we have it we lucky to live on the beautiful earth like if u really think about it theres life everywhere an basically no were in space and whatbwe do we fight hate an destroy her gaia all the beautiful places i wont get to see i lucky enough ti have internet to see mother nature but to actually live it is how we should be living,-1,optimism,0.8092705011367798
UgxwCU1e6xbWatZjxop4AaABAg,"Is capturing the essence of who you are actual catching you though,  or a cheep imitation on the person you once were",vor 2 Jahren,@jakedilbeck7107,UCZKYM18b2M3IZrEyXpc73pA,0,,https://yt3.ggpht.com/2CHtMJpPHZAfql-QbDD1W9xiR8LzOLULFPSw80A2dJNe810NssrzG89YALX00Zr691DhdM1J=s88-c-k-c0x00ffffff-no-rj,False,False,1699701533.368226,is capturing the essence of who you are actual catching you though or a cheep imitation on the person you once were,0,anticipation,0.8323990702629089
UgxZxBq-6kjSdZGd1U54AaABAg,"This world is what you make it. If you're miserable,  its your own fault.  Happiness.  Bliss. Joy. It's all a state of mind. Just as misery is also. You don't have to be unhappy. Once you learn to master your state of mind, you can transcend unhappiness.",vor 2 Jahren,@wokeness420,UCZ19M3sVDanKWSJ-HJd-zfg,0,,https://yt3.ggpht.com/B7iUpeihRCbbk8nkkVfSeT56QrDzV252MbmCiTE3LidS1ld461hq8JDashWNXlL00grdXWG8=s88-c-k-c0x00ffffff-no-rj,False,False,1699701533.369072,this world is what you make it if youre miserable its your own fault happiness bliss joy its all a state of mind just as misery is also you dont have to be unhappy once you learn to master your state of mind you can transcend unhappiness,1,optimism,0.9921303391456604
Ugz4iJjprbDj1D65dhV4AaABAg,"It doesn't make sense. It's not YOU who lives on, but a Programm who designed like you. You yourself still dies. So it's not immortality. It's not you. It's  somebody else like me, but not me. I still die. So calling it immortality is completely wrong. Also calling it eternity is wrong because we know from physics that in some million, billion years our sun dies and or the universe itself will collapse into itself.  So no life will exist. So it's not eternal, therefore the idea of eternity in a universe that is not eternal is impossible.",vor 1 Jahr,@samsunkandroit8797,UCm3XFNvI4SOFgHzD-VYMA4w,2,,https://yt3.ggpht.com/ytc/AIdro_m37bvlD4h_EIGnR2utvQZamDxIZcu4CEuW3fI9w_s=s88-c-k-c0x00ffffff-no-rj,False,False,1731323933.371467,it doesnt make sense its not you who lives on but a programm who designed like you you yourself still dies so its not immortality its not you its somebody else like me but not me i still die so calling it immortality is completely wrong also calling it eternity is wrong because we know from physics that in some million billion years our sun dies and or the universe itself will collapse into itself so no life will exist so its not eternal therefore the idea of eternity in a universe that is not eternal is impossible,5,disgust,0.9715588092803955
UgwTmILEy_3FeOnyZxp4AaABAg,"If/when the life data can be copied, it can be used in a robot. However, this will not be you. You will still die. It's a fallacy to say we are continuing our lives through this process.",vor 2 Jahren,@davidmccoy1378,UCG9nxsgwDHr7vTJZ1pVnLbA,1,,https://yt3.ggpht.com/ytc/AIdro_mfyeQLJtozd5pftyXNkeFfBKpOpIdaf3if2Bb-5GhrIWE=s88-c-k-c0x00ffffff-no-rj,False,False,1699701533.37412,ifwhen the life data can be copied it can be used in a robot however this will not be you you will still die its a fallacy to say we are continuing our lives through this process,0,disgust,0.8199317455291748
UgztpAlHa5TPwT_U29N4AaABAg,"Who would want to live in this world with the lack of love that’s demonstrated everywhere and everyday! If some how we could learn to love all of Gods creation from the least to the greatest then yeah it would be wonderful! Death is a natural process of life but we’re spooked by it, so we want to avoid it if possible! But there’s a creator that designed our entire existence and I’m sure that everything will work out perfectly if we just step back and let it!",vor 2 Jahren (bearbeitet),@kimberlythomas2296,UCbErFW-5L2QefSQkZxMSW-g,1,,https://yt3.ggpht.com/ytc/AIdro_m-r6eCKsQ5vujeqKiee4rv4CfXDflZ6prhXMEmWPepOEo=s88-c-k-c0x00ffffff-no-rj,False,False,1699701533.376605,who would want to live in this world with the lack of love that’s demonstrated everywhere and everyday if some how we could learn to love all of gods creation from the least to the greatest then yeah it would be wonderful death is a natural process of life but we’re spooked by it so we want to avoid it if possible but there’s a creator that designed our entire existence and i’m sure that everything will work out perfectly if we just step back and let it,-1,optimism,0.9796139001846313
UgyHbKcFO2nMjQZdKdl4AaABAg,Well the thought of my dad never see again can't think about it the only 1that loves me,vor 2 Jahren,@Liza-j6n,UCwMf5eant-WCp0XpVrQ94FQ,0,,https://yt3.ggpht.com/ytc/AIdro_nxMusYOshjCAeD1E5cB-v8_HTbCHBiZVsl7OXhGTyxmWSWQ5RBwYvERFVkc_fUGtejGA=s88-c-k-c0x00ffffff-no-rj,False,False,1699701533.379295,well the thought of my dad never see again cant think about it the only 1that loves me,14,sadness,0.9945042133331299
UgzeZghkafcetBtVz6l4AaABAg,yeah until the power runs out,vor 1 Jahr,@RICHBYDESIGNPULLUPJ3-12,UCKaRjUwTujLOEAWnqda7qbA,0,,https://yt3.ggpht.com/V5jXGcfa8n40-agPvwBJ1LrNFTkfKROu5WRz86PbupRgDo4j8OrEcBG1NPdO2D3KLPOExCle9g=s88-c-k-c0x00ffffff-no-rj,False,False,1731323933.813506,yeah until the power runs out,-1,anger,0.6561503410339355
UgwAphSj3npD1acTvT94AaABAg,going 9-5 for forever lol.. you will be a slave to infinity...imagine the profits!,vor 2 Jahren (bearbeitet),@Killtonyfunny,UCsGqTMmdn3r73_qwkxbkpfQ,1,,https://yt3.ggpht.com/ytc/AIdro_mnHqUY0FTKsamoZjH0P9tQoBWlZXzGsND_80ZbUCQumHxnzproI3u1-WllQUnlU-r34g=s88-c-k-c0x00ffffff-no-rj,False,False,1699701533.81486,going 95 for forever lol you will be a slave to infinityimagine the profits,1,joy,0.9582130312919617
Ugw0JJ0D9JWkq8obUI94AaABAg,am going to live forever.,vor 2 Jahren,@PyroKing253,UCVI4nJxfsnnodgfChYm-SwA,0,,https://yt3.ggpht.com/dupKbAib-ysq5tO05cRzLZXYEpE_NUVMMZh_hTDeknmbWvSoL7e-JE2tQHfEXjU-D_DmF1nPtg=s88-c-k-c0x00ffffff-no-rj,False,False,1699701533.815992,am going to live forever,1,optimism,0.9588902592658997
UgzzgOpXmz3VqCa1mCx4AaABAg,So we going to have robot cops AI,vor 1 Jahr,@pattonsirprospectinggold1108,UCS3Ri_7Y3IZ_vuLjcsLTm6A,0,,https://yt3.ggpht.com/sqW_l8I63K40wDO_sOzCV08syv9Zqs7BL8-F4gIrt0bJDuwbnKMN3sMhX0brqwZ1BJW5aQAM=s88-c-k-c0x00ffffff-no-rj,False,False,1731323933.81705,so we going to have robot cops ai,0,anticipation,0.9294401407241821
UgwcefMC0SkA3lbkVOd4AaABAg,"I wouldn't want to live forever just maybe a little longer is all, enough to see what I want to see. 150 maybe 200 years. I couldn't imagine living billions of years, unless there was an option to take thousand year naps between periods of living.",vor 2 Jahren (bearbeitet),@MaodpellIeoajjdl-uf8xm,UCaQKV7lc5-PEGhoPpggkjwA,0,,https://yt3.ggpht.com/ytc/AIdro_nWBkhs3XZcENi1MSPCdcXzpUjnMm2sZJbVobSifX-nvmmNb8bXfpOmj_RTnLGbL03qbA=s88-c-k-c0x00ffffff-no-rj,False,False,1699701533.81806,i wouldnt want to live forever just maybe a little longer is all enough to see what i want to see 150 maybe 200 years i couldnt imagine living billions of years unless there was an option to take thousand year naps between periods of living,1,anticipation,0.7756669521331787
Ugy2kg47WvDR3epgnet4AaABAg,"Se falar com ele , ele dá os números da mega sena ou da loteria federal 😮😮😮😮😮😮",vor 1 Jahr,@Cidi89,UCEudTYpO66HSK0qbdyUWV1Q,0,,https://yt3.ggpht.com/ziMgvZQXfdNw8LSgjHP1ZcSd4v5tOdn2q2MS4KhVp0lCjMeFXmpJWTPJLSjQaF6f9rdh4M2VPQ=s88-c-k-c0x00ffffff-no-rj,False,False,1731323933.819074,se falar com ele ele dá os números da mega sena ou da loteria federal 😮😮😮😮😮😮,10,sadness,0.9657676815986633
Ugyo7jEk_vZIoj_o5o14AaABAg,You may transfer memories but never a soul.,vor 1 Jahr,@Martin-oz6lr,UCjdbW-2erTO92CD0G9o4CuA,0,,https://yt3.ggpht.com/yZPZ7lEShyoTR40VGE36GSN_P9Jxfg8fZmDl86i3_5nNnlmrvIaWRb8i0lYJi5B_x0v9cvXyAQ=s88-c-k-c0x00ffffff-no-rj,False,False,1731323933.819968,you may transfer memories but never a soul,0,sadness,0.3855680525302887
UgwaDu0_PiB6nLFDomZ4AaABAg,That would be my dream to see the progress of human intelligence into making a peaceful society. So yes living forever is one of my biggest dreams.,vor 1 Jahr (bearbeitet),@Normalguy2025-b3v,UCapbteES3LnUWghPETOGAnw,0,,https://yt3.ggpht.com/VsNLcDvIVu1hwhMnPaCX5Io39ZzEJNn_Fx6NrFcOstPfaGLR_wAOBHXOru2q76Qfd3jM83WDi8Y=s88-c-k-c0x00ffffff-no-rj,False,False,1731323933.820896,that would be my dream to see the progress of human intelligence into making a peaceful society so yes living forever is one of my biggest dreams,1,optimism,0.995474636554718
UgwXY3DrFFANfg4o7xx4AaABAg,22:30 Cardano + AI = <3,vor 2 Jahren,@deadpoolredsuit4892,UCI9KrDprSjjTY2IxuDduaSA,0,,https://yt3.ggpht.com/iHqv7vG3IkzmediltUjZLv399GTfCo10ar5Sz4QixpUivgVZ0DG1QTRjQt-o8AmAcCqEM2Ys=s88-c-k-c0x00ffffff-no-rj,False,False,1699701533.821774,2230 cardano ai 3,2,anticipation,0.11211934685707092
